Predicted Close value,Actual Close Value
-26.06048243,28.24
-46.37652117,8.86
70.99705009,28.67
30.5274002,15.5
29.78572486,21.77
75.3896023,33.65
54.70035282,12.68
44.18835811,2.25
-22.39003798,32.57
48.51652107,6.75
76.98133494,33.63
154.456604,130.2
-36.80997836,18.86
-28.05915704,27.43
-31.49161172,23.77
9.154022886,34.16
50.28611844,20.49
-29.99204874,23.75
120.8541229,78.04
59.84343094,18.04
-46.87676011,8.17
42.24754427,0.41
1366.854791,1351.11
43.73503988,1.85
-51.42756983,3.4
60.39187655,116.54
54.16222843,110.64
-34.03031408,20.78
95.21833984,54.56
51.70688701,10
397.6134399,371.16
78.92117708,37.22
-54.30100517,0.67
75.42916028,33.57
223.5486101,180.47
33.91313986,8.95
-30.26518637,24.61
34.96794212,5
48.99054409,7.25
38.0397466,8.27
60.03444196,17.7
-54.56632266,0.45
42.95577157,98.95
63.7248056,119.57
-47.3761261,7.34
48.5163294,6.45
70.97998807,29.5
167.1627545,122.68
47.89079154,6.13
44.01269437,2.25
38.7400371,16.57
46.04409349,4.3
-17.03983994,8.48
42.00208945,0.677
60.29033517,86.42
32.82243647,0.54
-46.80275804,7.93
117.446469,130.42
107.5370224,67.84
18.14541625,1.4
-7.756695535,45.76
67.14567674,25.35
61.80873897,40.21
-51.16256534,3.4
44.38253887,2.49
44.88653298,2.91
50.71322035,10.59
-31.76461149,22.95
54.6449932,26.74
42.33629393,0.48
50.25084024,8.31
46.66663287,4.8
43.51460929,3.58
-39.41043594,15.64
70.34693226,28.91
58.72288337,17.17
-3.902354244,12.19
-24.08757441,30.2
73.93486129,32.23
-18.33081393,36.22
115.0473823,70.97
56.94051168,15.47
-20.67687035,35.06
53.32483232,10.93
-53.95445906,1.09
48.2997833,7.11
3.449010264,1.48
-32.69948741,21.28
-44.48306238,10.67
-25.19972998,29.85
77.93586982,36.9
57.14974987,15.34
-25.64880203,28.77
124.5168446,108.55
152.6186392,211.27
288.5110471,276.28
45.18105978,2.73
-9.202951178,46.77
-53.3380896,1.65
82.13569353,39.42
-37.88639485,16.75
-15.05759537,38.79
25.9469301,0.34
131.6083969,134.25
-19.01571908,6.34
50.54044891,8.59
17.84242077,1.62
510.9951133,466.79
-43.87129066,11.15
33.82743593,0.43
127.1264366,88.6
-18.76093663,35.11
9.681151803,1.42
-45.50514597,9.48
41.52163316,2.4
-52.86151853,2.23
47.27904292,5.53
-3.794571698,49.95
-53.17796053,1.79
-17.92011155,36.77
40.43901866,0.8
19.30685031,74.58
-41.33007895,13.72
-52.75038467,2.26
53.39684152,11.76
19.9092201,76.03
33.19973102,16.67
45.10640005,3
-2.497643005,53.4
50.09798376,8.03
51.30160939,9.41
-54.14374893,0.9
62.26555567,25.86
58.08486084,15.9
-49.32385228,5.66
43.04717602,1.25
25.03859024,28.27
43.74014974,2.49
62.1379961,118.46
-36.33986332,17.06
71.62439911,77.01
4.553382096,5.15
-53.1657057,1.48
-45.95464804,9.14
-24.47080865,30.24
2.131419087,27.73
23.91249144,80.06
31.67078848,23
60.64255292,22.01
50.6745688,8.56
109.183039,68.04
